iter	RMSE
625	0.03837754356
626	0.03836586353
627	0.03829395471
628	0.03823611609
629	0.03822635632
630	0.038220648
631	0.03813569932
632	0.03807302086
633	0.03800238322
634	0.03791021424
635	0.03786298392
636	0.03781946995
637	0.03775345602
638	0.03773538182
639	0.03771720867
640	0.03764436964
641	0.03758861888
642	0.03753385286
643	0.03746547795
644	0.03741135902
645	0.03737426122
646	0.03732987101
647	0.03724559558
648	0.03721834683
649	0.03717113792
650	0.03711666651
651	0.03707753495
652	0.03700852291
653	0.03695253568
654	0.03690899504
655	0.0368565375
656	0.03679339435
657	0.0367402452
658	0.0367119982
659	0.0366372511
660	0.03659034876
661	0.03655955386
662	0.03651132596
663	0.03648748575
664	0.03642648773
665	0.03636842392
666	0.03629063196
667	0.03626074061
668	0.03621920928
669	0.03620429921
670	0.03616317026
671	0.03612042369
672	0.03605967543
673	0.03605083459
674	0.03596332032
675	0.03593747498
676	0.03589775939
677	0.03588665297
678	0.03581246731
679	0.03576065333
680	0.03571546299
681	0.03566680239
682	0.03561549906
683	0.03555873488
684	0.03554774872
685	0.03553266299
686	0.03551005696
687	0.03545227911
688	0.03544420055
689	0.0353997937
690	0.03534206838
691	0.03526882151
692	0.03525864537
693	0.03521806767
694	0.03515933624
695	0.03515008818
696	0.03506839521
697	0.03505778175
698	0.03500666065
699	0.03499298884
700	0.03490867573
701	0.03490028634
702	0.03484407488
703	0.0347836048
704	0.03472490743
705	0.0346654459
706	0.03461831529
707	0.03461256329
708	0.03459373351
709	0.0345882415
710	0.03453584425
711	0.03446662474
712	0.03440364744
713	0.03434579382
714	0.03430460387
715	0.03425906944
716	0.03425208447
717	0.03418752887
718	0.0341196672
719	0.03408814364
720	0.0340554847
721	0.03400901847
722	0.03395228057
723	0.03387973464
724	0.03382655735
725	0.03378446283
726	0.03376265464
727	0.03372575204
728	0.03368678778
729	0.03361975933
730	0.03358739078
731	0.03354997689
732	0.03350325531
733	0.03349646441
734	0.03345276928
735	0.03341835584
736	0.03336678005
737	0.03331925448
738	0.03327072276
739	0.03321975667
740	0.03313170522
741	0.03309535192
742	0.03306134292
743	0.03301779555
744	0.03299387339
745	0.03296848518
746	0.032932755
747	0.03288460749
748	0.03285625098
749	0.03280132769
750	0.03275350194
751	0.03273490438
752	0.03272869162
753	0.03268401932
754	0.03267818454
755	0.03265341173
756	0.0325800023
757	0.03253051706
758	0.03249528452
759	0.03247865602
760	0.0324486498
761	0.03235292993
762	0.03230244559
763	0.03226157495
764	0.0322326949
765	0.03222785009
766	0.03219812994
767	0.03214731512
768	0.03214341533
769	0.03209573824
770	0.03204691146
771	0.03201382826
772	0.03194364095
773	0.03189268243
774	0.03186320482
775	0.03178824774
776	0.0317274902
777	0.0316892333
778	0.03162961603
779	0.03158386266
780	0.03156483731
781	0.03151177467
782	0.03147486784
783	0.03146127031
784	0.03143261418
785	0.03139688454
786	0.03134793837
787	0.03131921838
788	0.03129974732
789	0.03124439443
790	0.03124082633
791	0.03118398536
792	0.03114807219
793	0.03110424215
794	0.03104684811
795	0.03100435
796	0.03094353401
797	0.03092562373
798	0.0308901369
799	0.03086255773
800	0.03079912053
801	0.03074108884
802	0.03071280141
803	0.03068229647
804	0.03066342924
805	0.03061981422
806	0.03056479619
807	0.03053619818
808	0.03049725909
809	0.03049331846
810	0.03043916825
811	0.03041754764
812	0.03040510477
813	0.03036399494
814	0.03031561294
815	0.03024624692
816	0.03024258697
817	0.03017329026
818	0.03011043088
819	0.03006468168
820	0.03002662715
821	0.02995694653
822	0.02994270961
823	0.02990919845
824	0.02988147284
825	0.02983875183
826	0.02980866927
827	0.02978960617
828	0.0297267071
829	0.02970981733
830	0.02966750308
831	0.0296228955
832	0.0295444602
833	0.02952819007
834	0.02948645396
835	0.02946965704
836	0.02941589074
837	0.02941121635
838	0.02939309264
839	0.02934427132
840	0.02931421147
841	0.02927110365
842	0.02925573947
843	0.0292050449
844	0.02914962522
845	0.02911618689
846	0.02905901676
847	0.02904353096
848	0.0289734418
849	0.02890949068
850	0.02887746039
851	0.02882956865
852	0.02880287994
853	0.0287448834
854	0.02871003283
855	0.0286769704
856	0.02863630873
857	0.02859990546
858	0.02856111725
859	0.02854271167
860	0.0284881243
861	0.02846674311
862	0.02843796919
863	0.02841330228
864	0.02838924487
865	0.02838017055
866	0.02834651915
867	0.02828718561
868	0.02827498933
869	0.02822214689
870	0.02817945561
871	0.02813005316
872	0.02812576618
873	0.0280958329
874	0.02805243195
875	0.02802144283
876	0.02798998256
877	0.02794109323
878	0.02787947442
879	0.02785123044
880	0.02783613178
881	0.02782897184
882	0.02779126493
883	0.02775709577
884	0.02771520371
885	0.02769437395
886	0.02763353953
887	0.02757281694
888	0.02754818548
889	0.02750037062
890	0.02745535635
891	0.027397452
892	0.02736640435
893	0.02731897303
894	0.02731053898
895	0.02727586635
896	0.02724373571
897	0.02717841799
898	0.02713280705
899	0.02709496534
900	0.0270922904
901	0.02705973317
902	0.02703919103
903	0.02697873881
904	0.02692184024
905	0.02691179592
906	0.02690116812
907	0.02688659713
908	0.02686708152
909	0.02682578964
910	0.02678907917
911	0.02677378403
912	0.0267618005
913	0.0267484927
914	0.02674515612
915	0.02669434791
916	0.02666679007
917	0.02664512523
918	0.02660119146
919	0.02655326095
920	0.02651391708
921	0.02650096033
922	0.02646543766
923	0.02644181455
924	0.0264146321
925	0.0263537233
926	0.02634141427
927	0.02631698949
928	0.02626419519
929	0.02624070246
930	0.02618137494
931	0.0261216923
932	0.02608703997
933	0.0260634447
934	0.02601105708
935	0.02599040236
936	0.0259553178
937	0.02591967332
938	0.02587426681
939	0.02586960628
940	0.0258502872
941	0.02583398987
942	0.02579441998
943	0.02578523523
944	0.0257583638
945	0.02573310488
946	0.02571328987
947	0.02567917841
948	0.02564346527
949	0.02557977227
950	0.02553672283
951	0.02552351421
952	0.02549692183
953	0.02547052916
954	0.02544255546
955	0.02538578055
956	0.02536568257
957	0.02533838214
958	0.02533596296
959	0.02531000014
960	0.02527499778
961	0.02524141864
962	0.02521537299
963	0.02517932272
964	0.0251524391
965	0.02513024236
966	0.02509450431
967	0.02508840215
968	0.02506416634
969	0.02503759681
970	0.02502545919
971	0.02499189007
972	0.02493945653
973	0.02489227102
974	0.02488864488
975	0.02486331262
976	0.02481430359
977	0.02480311411
978	0.02476128001
979	0.02475179851
980	0.02473476557
981	0.02473122882
982	0.02471340732
983	0.02466600203
984	0.02465480466
985	0.02462032201
986	0.02460072458
987	0.02457968618
988	0.02453557614
989	0.02452032752
990	0.02448225412
991	0.02444139136
992	0.02442412497
993	0.02437501778
994	0.02434651797
995	0.02432068774
996	0.02431766438
997	0.02429974968
998	0.02429478029
999	0.02428832539
